game_id,teamName,playerName,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,isStarter
1,Sacramento Kings,Corliss Williamson,37:20:00,7,11,0,0,0,0,1,3,4,4,1,1,4,5,14,-2,1
1,Sacramento Kings,Mitch Richmond,32:00:00,6,12,1,4,1,1,0,5,5,3,1,2,3,1,14,-12,1
1,Sacramento Kings,Olden Polynice,31:34:00,0,4,0,0,1,4,2,5,7,3,1,0,4,3,1,-12,1
1,Sacramento Kings,Mahmoud Abdul-Rauf,29:27:00,7,13,1,2,2,2,0,2,2,5,1,1,2,2,17,-7,1
1,Sacramento Kings,Brian Grant,25:13:00,3,11,0,0,2,2,1,5,6,0,0,2,1,2,8,-7,1
1,Sacramento Kings,Tyus Edney,25:29:00,4,11,0,2,6,8,0,1,1,0,4,0,4,1,14,-3,0
1,Sacramento Kings,Michael Smith,24:45:00,2,3,0,0,4,4,2,8,10,1,2,0,4,4,8,-10,0
1,Sacramento Kings,Lionel Simmons,18:00,2,6,2,4,0,0,1,1,2,1,1,0,4,2,6,-3,0
1,Sacramento Kings,Duane Causwell,16:26,1,1,0,0,1,2,1,2,3,1,0,2,1,4,3,1,0
1,Houston Rockets,Clyde Drexler,42:36:00,8,21,2,5,7,10,4,6,10,9,10,0,7,2,25,12,1
1,Houston Rockets,Kevin Willis,38:40:00,3,12,0,1,2,2,1,4,5,0,0,0,2,3,8,8,1
1,Houston Rockets,Hakeem Olajuwon,38:38:00,5,13,0,0,7,10,3,10,13,6,3,1,4,2,17,20,1
1,Houston Rockets,Matt Maloney,32:35:00,3,8,1,5,1,2,1,1,2,1,1,0,1,1,8,6,1
1,Houston Rockets,Mario Elie,32:21:00,7,12,3,6,3,4,4,0,4,3,2,0,0,4,20,15,1
1,Houston Rockets,Othella Harrington,17:39,4,6,0,0,0,0,3,3,6,1,1,0,2,2,8,-5,0
1,Houston Rockets,Randy Livingston,13:41,1,2,0,0,0,3,0,1,1,1,1,0,2,4,2,8,0
1,Houston Rockets,Matt Bullard,13:38,3,5,2,3,0,0,0,2,2,2,2,0,1,0,8,0,0
1,Houston Rockets,Sam Mack,05:24,0,2,0,1,0,0,1,0,1,1,0,0,2,0,0,-1,0
1,Houston Rockets,Tracy Moore,03:04,0,5,0,3,0,0,0,1,1,1,0,0,0,0,0,-5,0
1,Houston Rockets,Emanual Davis,01:44,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-3,0
1,Houston Rockets,Charles Barkley,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,0
2,Los Angeles Clippers,Loy Vaught,38:44:00,9,19,0,0,1,2,3,11,14,2,0,0,4,3,19,9,1
2,Los Angeles Clippers,Malik Sealy,38:32:00,7,15,0,0,1,2,3,5,8,1,1,1,2,1,15,9,1
2,Los Angeles Clippers,Pooh Richardson,30:27:00,7,9,2,2,0,2,1,3,4,9,3,0,1,3,16,7,1
2,Los Angeles Clippers,Kevin Duckworth,23:29,4,8,0,0,0,0,1,1,2,1,0,0,4,3,8,-4,1
2,Los Angeles Clippers,Rodney Rogers,15:00,1,3,0,2,0,0,0,0,0,1,0,0,1,4,2,-3,1
2,Los Angeles Clippers,Lamond Murray,31:45:00,5,11,1,1,2,2,1,6,7,1,2,0,3,6,13,13,0
2,Los Angeles Clippers,Bo Outlaw,24:24:00,4,9,0,0,1,1,4,4,8,1,1,1,0,1,9,8,0
2,Los Angeles Clippers,Darrick Martin,18:55,3,7,1,2,6,6,1,0,1,5,0,0,2,3,13,7,0
2,Los Angeles Clippers,Terry Dehere,09:28,0,2,0,1,0,0,0,1,1,0,0,0,2,1,0,3,0
2,Los Angeles Clippers,Stanley Roberts,09:16,1,3,0,0,0,0,2,2,4,0,0,0,1,2,2,11,0
2,Los Angeles Clippers,Eric Piatkowski,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
2,Los Angeles Clippers,Lorenzen Wright,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
2,Golden State Warriors,Latrell Sprewell,43:58:00,8,18,4,7,9,11,3,10,13,6,0,1,5,1,29,-3,1
2,Golden State Warriors,Joe Smith,37:40:00,2,9,0,0,4,5,0,5,5,3,3,2,3,3,8,-5,1
2,Golden State Warriors,Chris Mullin,31:47:00,4,10,0,1,0,0,0,1,1,3,2,0,1,1,8,-7,1
2,Golden State Warriors,Mark Price,31:37:00,4,9,2,5,9,10,1,4,5,2,1,0,2,3,19,3,1
2,Golden State Warriors,Todd Fuller,27:39:00,4,11,0,0,0,0,4,1,5,2,1,0,2,2,8,-1,1
2,Golden State Warriors,Bimbo Coles,24:02:00,3,8,1,3,1,1,2,2,4,1,1,0,2,3,8,-14,0
2,Golden State Warriors,B.J. Armstrong,16:23,1,5,0,2,0,0,1,0,1,2,0,0,2,0,2,-15,0
2,Golden State Warriors,Ray Owes,14:39,1,2,0,0,1,2,0,3,3,0,0,0,0,1,3,-3,0
2,Golden State Warriors,Andrew DeClercq,06:40,0,2,0,0,0,0,1,1,2,1,0,0,3,3,0,-7,0
2,Golden State Warriors,Clifford Rozier,05:35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0
2,Golden State Warriors,Donyell Marshall,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
2,Golden State Warriors,Lou Roe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
3,Portland Trail Blazers,Kenny Anderson,29:19:00,8,13,3,5,1,2,3,4,7,8,3,0,4,2,20,20,1
3,Portland Trail Blazers,Clifford Robinson,28:38:00,8,15,2,5,4,6,0,2,2,1,0,1,2,2,22,15,1
3,Portland Trail Blazers,Rasheed Wallace,25:40:00,5,7,0,0,0,2,2,2,4,1,0,2,1,2,10,24,1
3,Portland Trail Blazers,Aaron McKie,24:17:00,2,5,0,0,4,5,0,1,1,4,3,1,0,0,8,22,1
3,Portland Trail Blazers,Arvydas Sabonis,22:46,3,5,0,1,3,7,3,7,10,2,1,3,7,3,9,18,1
3,Portland Trail Blazers,Chris Dudley,25:19:00,4,10,0,0,0,0,4,6,10,0,0,0,1,3,8,11,0
3,Portland Trail Blazers,Mitchell Butler,23:43,4,9,2,4,0,0,0,1,1,6,1,0,0,0,10,7,0
3,Portland Trail Blazers,Gary Trent,22:20,6,7,0,0,3,3,3,4,7,1,0,0,1,0,15,5,0
3,Portland Trail Blazers,Dontonio Wingfield,18:48,2,9,0,2,0,0,5,4,9,4,3,0,2,6,4,16,0
3,Portland Trail Blazers,Reggie Jordan,15:35,3,6,0,0,0,0,2,1,3,2,1,0,1,2,6,6,0
3,Portland Trail Blazers,Randolph Childress,03:35,0,0,0,0,2,2,0,0,0,1,0,0,0,0,2,1,0
3,Portland Trail Blazers,Isaiah Rider,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,0
3,Vancouver Grizzlies,Shareef Abdur-Rahim,35:10:00,6,14,0,1,4,6,2,3,5,2,3,1,2,1,16,-22,1
3,Vancouver Grizzlies,Bryant Reeves,25:38:00,4,15,0,0,0,0,1,3,4,3,0,0,1,3,8,-19,1
3,Vancouver Grizzlies,Anthony Peeler,24:48:00,2,6,0,1,0,0,0,1,1,4,0,0,1,2,4,-22,1
3,Vancouver Grizzlies,Greg Anthony,24:10:00,2,3,1,1,1,2,0,2,2,3,1,0,3,1,6,-16,1
3,Vancouver Grizzlies,Eric Mobley,19:52,4,5,0,0,3,4,2,0,2,3,0,0,2,3,11,-3,1
3,Vancouver Grizzlies,Blue Edwards,27:50:00,7,13,2,5,0,1,0,3,3,3,0,0,3,3,16,-13,0
3,Vancouver Grizzlies,Pete Chilcutt,24:53:00,3,6,1,2,1,2,2,3,5,0,0,2,0,5,8,-19,0
3,Vancouver Grizzlies,Lee Mayberry,23:50,4,6,1,3,3,4,0,1,1,4,2,0,0,1,12,-13,0
3,Vancouver Grizzlies,Roy Rogers,13:33,0,2,0,0,0,0,2,1,3,0,0,1,1,0,0,-10,0
3,Vancouver Grizzlies,George Lynch,07:42,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,-2,0
3,Vancouver Grizzlies,Lawrence Moten,07:38,0,4,0,0,0,0,0,0,0,0,1,0,2,1,0,-7,0
3,Vancouver Grizzlies,Rich Manning,04:56,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
4,Seattle SuperSonics,Detlef Schrempf,40:05:00,8,16,1,3,7,8,0,8,8,4,1,0,2,5,24,3,1
4,Seattle SuperSonics,Gary Payton,39:32:00,9,15,2,2,4,6,2,4,6,6,3,1,4,1,24,-7,1
4,Seattle SuperSonics,Shawn Kemp,34:46:00,7,15,1,1,11,14,4,8,12,1,0,1,5,6,26,1,1
4,Seattle SuperSonics,Hersey Hawkins,31:35:00,1,3,0,2,3,4,1,4,5,1,0,0,0,1,5,0,1
4,Seattle SuperSonics,Jim McIlvaine,23:18,2,6,0,0,0,0,2,2,4,0,0,4,0,4,4,-10,1
4,Seattle SuperSonics,Sam Perkins,32:41:00,3,11,1,5,1,2,0,5,5,0,0,0,0,3,8,-10,0
4,Seattle SuperSonics,Craig Ehlo,21:03,0,5,0,2,0,0,1,2,3,1,2,0,0,1,0,-4,0
4,Seattle SuperSonics,Nate McMillan,16:34,0,4,0,3,0,0,2,1,3,3,0,0,1,5,0,-11,0
4,Seattle SuperSonics,Larry Stewart,00:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
4,Seattle SuperSonics,Eric Snow,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
4,Seattle SuperSonics,Elmore Spencer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
4,Seattle SuperSonics,David Wingate,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
4,Utah Jazz,Karl Malone,40:02:00,11,20,0,0,5,8,4,9,13,5,1,1,3,5,27,10,1
4,Utah Jazz,John Stockton,38:27:00,8,14,2,5,6,7,1,4,5,8,3,0,1,2,24,10,1
4,Utah Jazz,Jeff Hornacek,37:26:00,2,8,1,2,4,5,1,3,4,8,2,0,0,3,9,5,1
4,Utah Jazz,Bryon Russell,34:26:00,3,8,3,4,3,4,0,2,2,2,0,1,1,4,12,12,1
4,Utah Jazz,Greg Ostertag,16:54,0,4,0,0,2,4,1,3,4,0,0,1,1,4,2,-1,1
4,Utah Jazz,Antoine Carr,31:06:00,6,11,0,0,3,4,0,4,4,1,0,3,1,3,15,9,0
4,Utah Jazz,Adam Keefe,13:34,1,2,0,0,0,1,3,2,5,0,0,0,0,0,2,-4,0
4,Utah Jazz,Chris Morris,08:03,0,3,0,3,0,0,0,3,3,0,0,0,0,1,0,0,0
4,Utah Jazz,Greg Foster,07:58,1,4,0,0,0,0,1,1,2,0,0,0,0,3,2,-2,0
4,Utah Jazz,Howard Eisley,07:41,1,2,1,2,0,0,0,1,1,1,1,0,1,2,3,1,0
4,Utah Jazz,Shandon Anderson,02:31,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0
4,Utah Jazz,Brooks Thompson,01:52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-3,0
5,New York Knicks,Allan Houston,39:04:00,7,16,3,5,11,12,0,5,5,4,3,1,6,2,28,6,1
5,New York Knicks,Buck Williams,34:33:00,4,6,0,0,4,4,2,4,6,1,1,1,1,4,12,4,1
5,New York Knicks,Charlie Ward,29:02:00,1,3,0,2,2,2,1,4,5,8,1,0,2,3,4,-2,1
5,New York Knicks,Larry Johnson,28:37:00,4,5,0,0,4,6,1,2,3,3,1,0,4,6,12,0,1
5,New York Knicks,Patrick Ewing,23:13,7,12,0,0,4,9,0,6,6,0,2,1,4,5,18,-5,1
5,New York Knicks,John Starks,35:14:00,7,13,1,4,7,8,1,4,5,5,2,1,1,2,22,24,0
5,New York Knicks,John Wallace,24:32:00,3,9,0,0,4,8,4,6,10,0,2,0,2,3,10,6,0
5,New York Knicks,Herb Williams,19:42,0,4,0,0,1,2,2,1,3,0,1,1,2,2,1,7,0
5,New York Knicks,Scott Brooks,06:03,0,0,0,0,0,0,0,1,1,2,2,0,2,2,0,0,0
5,New York Knicks,Chris Jent,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
5,New York Knicks,Walter McCarty,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
5,New York Knicks,Charles Oakley,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,0
5,Toronto Raptors,Damon Stoudamire,37:58:00,9,17,4,7,6,7,0,2,2,10,2,0,7,6,28,-9,1
5,Toronto Raptors,Doug Christie,36:06:00,8,16,4,7,4,6,0,3,3,7,4,0,5,0,24,-2,1
5,Toronto Raptors,Popeye Jones,27:55:00,2,5,0,0,3,3,2,7,9,1,2,0,2,3,7,-6,1
5,Toronto Raptors,Žan Tabak,21:42,0,1,0,0,3,8,3,4,7,2,0,2,4,4,3,4,1
5,Toronto Raptors,Walt Williams,21:29,2,7,2,5,0,0,0,1,1,0,0,0,3,6,6,0,1
5,Toronto Raptors,Carlos Rogers,30:42:00,5,10,1,2,1,2,5,3,8,2,1,0,2,6,12,-12,0
5,Toronto Raptors,Hubert Davis,29:48:00,2,7,1,4,1,2,0,1,1,2,1,0,1,2,6,-9,0
5,Toronto Raptors,Sharone Wright,18:46,4,9,0,0,0,2,1,1,2,0,0,0,0,5,8,-7,0
5,Toronto Raptors,Marcus Camby,14:55,2,5,0,0,1,2,0,4,4,0,1,1,0,6,5,0,0
5,Toronto Raptors,Donald Whiteside,00:39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,Toronto Raptors,Benoit Benjamin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
5,Toronto Raptors,Acie Earl,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
6,Milwaukee Bucks,Vin Baker,38:46:00,7,18,0,0,11,12,6,7,13,2,1,3,5,5,25,13,1
6,Milwaukee Bucks,Glenn Robinson,37:57:00,8,14,1,3,2,2,0,5,5,3,2,2,3,3,19,12,1
6,Milwaukee Bucks,Sherman Douglas,31:10:00,8,13,0,0,6,8,3,3,6,8,0,0,1,5,22,17,1
6,Milwaukee Bucks,Ray Allen,28:15:00,3,10,2,3,5,7,0,2,2,0,3,0,1,4,13,15,1
6,Milwaukee Bucks,Andrew Lang,27:10:00,5,9,0,0,2,4,5,2,7,1,0,2,0,4,12,4,1
6,Milwaukee Bucks,Armen Gilliam,24:00:00,3,8,0,0,1,2,4,10,14,1,1,0,2,5,7,6,0
6,Milwaukee Bucks,Johnny Newman,23:05,2,5,0,2,2,6,0,0,0,2,1,0,1,1,6,-6,0
6,Milwaukee Bucks,Elliot Perry,16:50,2,6,1,1,2,3,0,1,1,3,1,0,1,1,7,-9,0
6,Milwaukee Bucks,Darrin Hancock,07:09,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,-5,0
6,Milwaukee Bucks,Joe Wolf,02:58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
6,Milwaukee Bucks,David Wood,02:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0
6,Milwaukee Bucks,Shawn Respert,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
6,Philadelphia 76ers,Derrick Coleman,39:50:00,7,17,0,2,11,12,3,10,13,7,1,1,2,5,25,-8,1
6,Philadelphia 76ers,Allen Iverson,37:05:00,12,19,2,4,4,6,2,0,2,6,1,0,3,5,30,-15,1
6,Philadelphia 76ers,Jerry Stackhouse,34:58:00,6,15,0,3,2,4,0,0,0,3,0,0,4,2,14,-11,1
6,Philadelphia 76ers,Clarence Weatherspoon,31:10:00,1,5,0,0,1,4,2,3,5,2,0,1,0,1,3,-10,1
6,Philadelphia 76ers,Michael Cage,22:26,3,4,0,0,0,0,4,3,7,2,0,1,0,2,6,-15,1
6,Philadelphia 76ers,Mark Davis,16:55,3,4,0,0,0,0,1,1,2,1,1,0,1,6,6,0,0
6,Philadelphia 76ers,Scott Williams,16:41,1,4,0,0,2,2,1,2,3,1,1,1,0,4,4,8,0
6,Philadelphia 76ers,Don MacLean,15:54,2,8,0,0,1,2,1,5,6,0,1,0,2,2,5,2,0
6,Philadelphia 76ers,Lucious Harris,13:39,1,5,0,1,4,4,0,2,2,1,0,0,0,1,6,2,0
6,Philadelphia 76ers,Doug Overton,11:22,1,2,0,0,2,2,0,0,0,2,1,0,1,1,4,7,0
6,Philadelphia 76ers,Mark Bradtke,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,0
6,Philadelphia 76ers,Rex Walters,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
7,Washington Bullets,Juwan Howard,39:32:00,6,12,0,0,4,4,5,5,10,6,0,1,8,4,16,1,1
7,Washington Bullets,Chris Webber,37:13:00,7,16,0,2,5,10,0,1,1,2,3,3,3,5,19,-4,1
7,Washington Bullets,Rod Strickland,36:14:00,7,10,0,1,6,9,0,3,3,9,2,0,0,2,20,3,1
7,Washington Bullets,Harvey Grant,33:50:00,3,4,1,2,4,4,1,6,7,2,0,3,2,3,11,3,1
7,Washington Bullets,Calbert Cheaney,31:42:00,4,12,0,1,1,1,1,3,4,1,0,2,1,0,9,5,1
7,Washington Bullets,Ben Wallace,19:15,0,3,0,0,0,0,4,6,10,0,3,0,1,1,0,11,0
7,Washington Bullets,Tracy Murray,16:18,2,7,1,4,0,0,0,1,1,1,0,1,1,3,5,-1,0
7,Washington Bullets,Jaren Jackson,14:09,4,6,2,3,2,2,0,1,1,2,0,0,0,4,12,-1,0
7,Washington Bullets,Chris Whitney,11:47,2,4,0,0,0,0,0,0,0,2,2,0,0,2,4,3,0
7,Washington Bullets,Ashraf Amaya,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
7,Washington Bullets,Matt Fish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
7,Washington Bullets,Lorenzo Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
7,Orlando Magic,Horace Grant,38:11:00,5,13,0,0,4,4,6,11,17,2,3,1,2,2,14,-2,1
7,Orlando Magic,Nick Anderson,38:05:00,6,19,3,12,0,0,0,5,5,2,2,1,0,3,15,3,1
7,Orlando Magic,Anfernee Hardaway,37:40:00,6,22,0,6,7,9,1,2,3,6,1,0,1,3,19,-4,1
7,Orlando Magic,Donald Royal,28:58:00,4,10,0,0,4,4,1,0,1,1,0,0,3,3,12,2,1
7,Orlando Magic,Felton Spencer,18:54,2,2,0,0,0,0,5,1,6,1,0,0,1,2,4,4,1
7,Orlando Magic,Gerald Wilkins,22:51,4,8,1,3,0,0,1,1,2,2,0,0,3,2,9,-6,0
7,Orlando Magic,David Vaughn,21:24,3,4,0,0,1,1,4,3,7,0,0,0,3,2,7,-9,0
7,Orlando Magic,Derek Strong,17:17,4,6,0,0,0,0,4,1,5,1,0,1,1,3,8,0,0
7,Orlando Magic,Brian Shaw,11:41,1,6,1,2,1,2,0,1,1,1,0,0,2,0,4,-7,0
7,Orlando Magic,Darrell Armstrong,05:00,0,1,0,0,0,0,0,1,1,1,1,0,0,2,0,-1,0
7,Orlando Magic,Danny Schayes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
7,Orlando Magic,Dennis Scott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
8,Phoenix Suns,Wesley Person,39:39:00,7,18,0,3,3,3,5,4,9,1,2,0,2,1,17,-14,1
8,Phoenix Suns,Sam Cassell,38:28:00,7,18,2,5,4,4,1,2,3,6,1,0,5,3,20,-5,1
8,Phoenix Suns,Robert Horry,27:07:00,0,3,0,1,0,0,0,4,4,6,4,2,2,3,0,-8,1
8,Phoenix Suns,Joe Kleine,16:14,1,4,0,0,0,0,1,2,3,1,1,0,2,3,2,-12,1
8,Phoenix Suns,A.C. Green,11:24,0,4,0,0,2,4,1,0,1,1,1,1,0,2,2,-21,1
8,Phoenix Suns,Michael Finley,36:39:00,4,8,1,1,2,2,2,4,6,2,1,0,0,2,11,-5,0
8,Phoenix Suns,Danny Manning,31:46:00,5,16,0,0,2,5,3,3,6,1,1,1,1,4,12,-2,0
8,Phoenix Suns,Wayman Tisdale,25:00:00,7,15,0,0,2,3,2,2,4,1,0,0,0,5,16,10,0
8,Phoenix Suns,Rex Chapman,08:33,1,4,0,2,0,0,0,0,0,2,0,0,0,2,2,-6,0
8,Phoenix Suns,Steve Nash,05:10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,0
8,Phoenix Suns,Chucky Brown,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
8,Phoenix Suns,Ben Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
8,Los Angeles Lakers,Cedric Ceballos,40:42:00,5,14,1,5,4,4,2,9,11,1,1,2,8,3,15,17,1
8,Los Angeles Lakers,Elden Campbell,37:17:00,3,7,0,0,10,12,1,6,7,4,0,3,3,3,16,9,1
8,Los Angeles Lakers,Shaquille O'Neal,34:58:00,8,10,0,0,7,11,4,10,14,3,0,2,5,5,23,27,1
8,Los Angeles Lakers,Eddie Jones,25:36:00,4,8,3,6,0,0,1,4,5,2,0,0,1,5,11,13,1
8,Los Angeles Lakers,Nick Van Exel,25:00:00,1,5,0,2,0,0,0,4,4,8,2,0,2,3,2,14,1
8,Los Angeles Lakers,Byron Scott,24:45:00,2,7,1,4,3,5,0,0,0,2,2,1,1,0,8,-6,0
8,Los Angeles Lakers,Derek Fisher,20:01,4,5,1,1,3,6,0,2,2,5,0,0,0,2,12,0,0
8,Los Angeles Lakers,Corie Blount,18:36,3,4,0,0,1,2,3,3,6,0,0,0,1,3,7,1,0
8,Los Angeles Lakers,Rumeal Robinson,08:00,1,2,0,0,0,0,0,0,0,1,1,0,0,1,2,4,0
8,Los Angeles Lakers,Sean Rooks,04:23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-9,0
8,Los Angeles Lakers,Travis Knight,00:46,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0
8,Los Angeles Lakers,Kobe Bryant,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,0
9,San Antonio Spurs,Sean Elliott,41:06:00,5,11,1,2,3,6,1,7,8,3,1,0,2,3,14,-11,1
9,San Antonio Spurs,Avery Johnson,25:24:00,6,11,1,1,1,2,0,1,1,5,0,0,3,5,14,-15,1
9,San Antonio Spurs,Greg Anderson,20:12,1,3,0,0,0,0,2,5,7,0,0,0,1,2,2,-9,1
9,San Antonio Spurs,Vinny Del Negro,17:49,1,5,0,1,0,0,0,0,0,2,1,0,0,0,2,-11,1
9,San Antonio Spurs,Carl Herrera,12:28,0,2,0,0,0,0,2,1,3,0,1,0,0,1,0,-13,1
9,San Antonio Spurs,Dominique Wilkins,35:32:00,7,21,2,5,2,2,3,5,8,2,1,1,2,2,18,9,0
9,San Antonio Spurs,Vernon Maxwell,30:54:00,3,7,0,2,3,4,0,1,1,1,2,0,4,1,9,8,0
9,San Antonio Spurs,Charles Smith,27:48:00,5,6,0,0,2,2,0,5,5,3,1,3,2,5,12,5,0
9,San Antonio Spurs,Cory Alexander,21:53,1,3,0,2,1,2,0,6,6,5,3,0,3,2,3,10,0
9,San Antonio Spurs,Monty Williams,06:54,2,3,0,0,0,0,1,0,1,0,0,0,0,2,4,7,0
